user_id,Action,Adventure,Racing,Simulation,Sports,Strategy
knightsplinter,1,0,1,0,0,1
76561198049546979,1,0,1,0,0,1
76561198054851436,1,0,0,0,0,0
76561198067991553,0,1,0,1,0,1
76561198092474995,0,0,0,0,0,0
76561198026468073,0,0,0,0,0,0
hlindsay96,1,0,0,0,0,0
76561198060379919,0,0,0,0,0,1
18062002,0,0,0,0,0,0
76561198090644684,1,0,0,0,0,0
jukianinja,0,0,0,0,0,0
SuperNovaDeath,1,0,0,0,0,0
animereviewguy,0,0,0,0,0,0
Me15h,0,0,0,0,0,0
realreepz,1,0,0,0,0,1
76561198068529840,1,0,0,0,0,0
76561198100420019,0,0,0,0,0,0
76561198081743756,1,0,0,0,0,0
76561198056375930,0,0,0,0,0,0
76561198078697048,0,0,0,0,0,0
76561198012254289,0,0,0,0,0,1
76561198061145747,0,0,0,1,0,0
76561197971627623,0,0,0,1,0,0
76561198039159754,0,0,0,1,0,0
pheeno570,0,0,0,1,0,0
gards0052,0,0,0,1,0,0
76561198094876852,1,1,0,0,0,0
76561198053987479,1,1,0,0,0,0
76561198077904979,1,1,0,0,0,1
76561198011004268,1,0,0,0,0,0
76561198065446618,1,1,0,0,0,0
woodykeys,0,0,0,0,0,0
76561198089275647,0,1,0,0,0,0
76561198076547521,0,0,0,0,0,0
LittleGunPowde,1,1,0,0,0,0
theognighthawk,1,0,0,0,0,0
76561197999539608,0,1,0,0,0,0
76561198127861529,0,1,0,0,0,1
templar_1337,0,0,0,0,0,1
dantheflyingman,0,0,0,0,1,0
LordDomin8r,0,0,0,0,0,0
76561198059391736,0,0,0,0,0,0
Jrawrs,1,0,0,0,0,0
23974656456,0,0,0,0,0,0
THAILANE,0,0,0,0,0,0
76561198093459024,0,1,0,0,0,0
aranyas,1,0,0,0,0,0
L855xtBy,0,1,0,1,0,0
76561198083635483,1,0,0,0,0,1
76561198071250016,0,0,1,0,0,0
StormzedGaming,1,1,0,0,0,0
76561198099099178,0,1,0,0,1,0
MegaTeamAJ,0,1,0,0,0,0
76561197977001272,0,1,0,0,0,0
76561198044958479,0,1,0,0,0,0
tgspy312,0,1,0,0,0,0
76561198070568107,0,1,0,0,0,0
NeveRelinquish,0,0,0,0,0,1
tomatotamot,0,0,0,0,0,0
76561198046807777,0,1,0,0,0,0
76561198058325221,1,0,0,0,1,0
76561198045391389,0,0,0,1,0,0
76561198045585416,1,1,0,0,0,1
76561198052193514,1,0,0,0,0,0
76561198056670749,1,0,0,0,0,0
76561198085184317,0,1,0,1,1,0
76561198077528839,0,0,0,0,0,0
sykesinsteelcity,0,0,0,0,0,0
76561198061529852,0,0,0,0,0,0
76561198044522376,0,0,0,0,0,0
76561198074053059,0,0,0,0,0,0
TM87KEK,0,0,0,0,0,0
76561198069386778,0,0,0,0,0,0
Jupeter117,0,0,0,0,0,0
76561198036925039,0,0,0,0,0,0
76561198028688576,0,0,0,0,0,0
76561198108651242,0,0,0,0,0,0
razvedchik961,1,1,0,1,0,0
76561198059006042,0,0,0,0,0,0
76561198096659054,0,0,0,0,0,0
76561198074056565,0,0,0,0,0,0
Hayjack,0,0,0,0,0,0
76561198098885656,0,0,0,0,0,0
76561198067927899,0,0,0,0,0,0
76561198087977444,0,0,0,0,0,0
76561198094387602,0,0,0,0,0,0
76561198060951629,0,0,0,0,0,0
76561198047588930,0,0,0,0,0,0
76561198085636114,0,0,0,0,0,0
leva49,0,0,0,0,0,0
76561198052375249,0,0,0,0,0,0
76561198056847888,0,0,0,0,0,1
76561198082009130,0,1,0,0,0,1
76561198065275573,1,0,0,0,0,0
76561197970733576,0,0,0,0,0,0
76561198066961576,0,0,0,0,0,0
76561198089420315,0,0,0,0,0,0
76561198085895214,0,1,0,1,0,0
76561198022144990,0,0,0,0,0,0
76561198070879415,0,0,0,0,0,0
Ownaj,1,0,0,0,0,0
Aussie_Shagga,0,1,0,0,0,0
D3LTAS-L1GHT,1,0,0,1,0,1
zareny,0,0,0,0,0,1
76561198026953406,1,0,0,0,0,0
helloplanetarium,1,1,0,0,0,0
76561198058784710,0,0,0,0,0,0
76561198059027017,1,1,0,0,0,0
76561198019117351,1,0,0,0,0,0
76561198088994310,0,0,0,1,1,1
76561198084641640,0,0,0,0,0,0
76561198072328653,0,0,1,0,0,0
76561198081508182,1,0,0,0,0,0
76561198088127025,0,0,0,0,0,0
76561198068167772,1,1,0,0,0,0
76561198010034338,1,0,0,0,0,1
76561198074051393,0,0,0,1,1,0
Terenator,0,0,0,1,0,0
76561198035305069,1,1,0,0,0,0
76561198109015633,0,0,0,0,0,0
76561198061503100,0,0,0,0,0,0
droolv,0,0,0,0,0,1
MrProvidings,0,0,0,0,0,0
ZiggyAU,1,0,0,0,0,0
76561198048353879,1,0,0,0,0,0
76561198063180532,0,0,0,0,0,1
Pattoh,0,1,0,1,0,0
76561198053126266,0,0,0,1,0,0
khanbm,0,0,0,0,0,0
76561198099254720,1,0,0,0,0,0
egggudetama,1,1,0,0,0,0
76561198082002082,0,0,0,0,0,0
draglett,0,1,0,0,0,0
76561198092200896,0,0,0,0,0,0
76561198061645391,0,0,0,0,0,0
76561198075967957,0,1,0,0,0,0
Cobain76,0,0,0,0,0,0
briantf2,1,0,0,0,0,0
76561198092918586,0,0,0,0,0,0
mrswagslapper,1,0,0,0,0,0
76561198077608531,1,1,0,0,0,0
76561198106181731,0,1,0,0,0,0
HilalSnackPack,0,0,0,0,0,1
hicancerbaws,1,1,0,0,0,0
76561198052834465,0,1,0,0,0,0
Aleroblut,1,0,0,0,0,0
76561198054811235,1,0,1,0,1,0
76561198069075088,0,1,0,0,0,0
RaveSyphon,0,1,0,0,0,1
76561198073109040,0,1,0,0,0,1
76561197990832437,0,1,0,0,0,1
76561198026669576,0,1,0,0,0,1
76561198091654843,0,1,0,0,0,1
hersmile,1,1,0,0,0,0
76561198109510993,0,1,0,0,0,1
76561197988733215,0,0,0,1,0,1
76561198072868780,0,1,0,0,0,1
aznrava,0,0,0,0,0,0
76561198284930487,0,0,0,1,0,0
76561198018909445,0,0,0,1,0,0
nickkkkkk,0,0,0,1,0,1
76561198090457112,0,0,0,1,0,0
76561198059908083,0,0,0,1,0,0
SavviSYD,0,1,0,0,0,0
76561198128042989,1,0,0,0,0,0
oceanbleu,1,1,0,0,0,0
76561198067273302,0,0,0,1,0,0
76561198030576623,1,0,0,0,0,0
CrazedGamingSteam,0,0,0,0,0,0
76561198085440463,1,1,0,1,0,0
76561198026299985,0,1,0,0,0,0
benisdaboss101010101,0,1,0,0,0,1
76561198067777585,1,1,1,0,0,0
linksupersayan,0,0,1,0,0,0
76561198273508956,0,0,0,0,0,1
76561198074211942,1,0,0,1,0,0
turd_dumping,0,0,0,0,0,1
76561198091828640,0,0,0,0,0,1
76561198086330085,0,1,0,0,0,0
76561198062668963,0,0,0,0,0,0
Tomsen1,0,0,0,0,0,1
76561198007539695,1,0,0,0,0,0
TheBlackestMambaEVA,0,0,0,0,0,0
76561198085919128,1,0,0,0,0,0
76561198029267514,0,0,0,0,0,0
76561198053735830,0,0,0,0,0,0
76561198076271965,0,0,0,0,0,1
76561198151106215,0,0,0,0,0,0
76561198095356976,0,0,0,0,0,1
76561198082558718,0,0,0,0,0,0
76561198090996907,1,0,0,0,0,0
monorok,0,0,0,0,0,0
RentedGas124,1,0,0,0,0,0
76561198007987614,0,0,0,0,0,0
76561198073912124,1,0,0,0,0,0
76561198021276888,1,0,0,0,0,0
76561198063254072,1,1,0,0,0,1
Cloudeeeeeeee,1,0,0,1,0,0
76561198094054577,1,0,0,0,0,1
76561198082469274,0,0,0,1,0,0
76561197984709368,0,0,0,0,0,0
76561198092833815,0,1,0,0,0,0
Wvlfpvp,0,0,0,1,0,1
76561198059520982,0,1,0,1,0,0
76561198100094390,1,0,0,0,0,0
76561198055486513,1,1,0,0,0,0
G0ldguts,1,0,0,0,0,0
76561198042505654,0,1,0,0,0,0
sompong333,0,1,0,0,0,0
76561198021100657,0,1,0,0,0,0
76561198005265046,0,0,1,0,1,0
ghostday,0,0,0,0,0,0
76561198074968696,1,0,0,0,0,0
76561198071561935,1,1,0,1,0,0
76561198084726453,1,0,0,0,0,0
ben9600,0,0,0,0,0,0
pewpewnoah,1,0,0,0,0,0
d3ejay,0,0,0,0,0,0
theoneiceman,0,0,0,1,0,1
Zoombacronic,1,0,0,0,0,1
76561198133180878,1,0,0,0,0,0
AFlyingBrick,1,0,0,1,0,1
fartinspartan,1,0,0,0,0,0
76561198036099907,0,0,0,0,0,0
76561198069032355,0,0,0,1,0,1
76561198247205402,1,0,0,0,0,1
76561198096349848,0,1,0,0,0,0
76561198040028134,0,0,0,1,1,0
danjampit,0,0,0,0,0,0
76561197980614542,0,0,0,0,0,0
76561198055373462,0,0,0,0,0,1
76561198068746428,0,0,0,0,0,0
76561198064592170,0,0,0,1,0,0
adamtreloar,0,0,1,0,0,0
cheese13531,0,0,0,1,0,0
Teku666assassin,1,0,0,1,0,1
erickdsr2013,0,0,0,0,0,0
gamerdude7892,0,0,1,0,0,0
76561198068809841,0,0,0,0,0,0
theJasperTheCat,0,0,0,1,0,0
76561198076811524,1,0,0,0,0,0
76561198073113810,0,0,0,1,0,0
76561198086581679,1,0,0,0,0,0
76561197970528840,1,0,1,1,0,0
AwesomoBear,0,0,0,0,0,0
76561198060686817,1,0,0,0,0,0
DrCptCat,0,0,0,0,0,0
76561198087654581,0,0,0,0,0,0
76561198059902579,0,0,0,0,0,0
Gaarashuffles,0,0,0,0,0,1
Berron0,0,0,0,1,0,1
76561198044797637,1,0,0,0,0,0
76561198100630687,1,1,0,0,0,0
76561198080076481,1,0,0,1,0,1
76561198067274652,0,0,0,0,0,1
76561198086329917,1,1,0,0,0,0
seth043,0,0,0,0,0,0
aldwinsanity,0,0,0,0,0,0
bigwilly69,0,1,0,0,0,1
76561198070563587,0,0,0,0,0,1
76561198064168583,1,0,1,0,0,0
76561198060682655,1,1,0,0,0,0
TBDZN,1,1,0,1,0,0
76561198072662210,0,0,0,0,0,1
76561198065901674,0,0,0,0,0,0
76561198041808338,0,1,0,0,0,0
76561198091194116,1,0,0,0,0,0
76561198039781805,1,1,0,0,0,0
76561197963443724,0,0,0,0,0,0
76561198066767984,0,0,0,0,0,0
76561198067714798,0,0,0,0,0,0
Batimaaaan,0,0,0,0,0,0
76561198052664648,1,0,0,0,0,0
76561198097074290,1,0,0,0,0,1
76561198040402622,1,0,0,0,0,0
76561198042739595,1,0,0,0,0,0
76561198105277149,0,0,0,0,1,0
76561198091436634,1,0,0,0,0,0
76561198064163195,1,0,0,0,0,0
twenty8_monks,1,0,0,0,0,1
XCLASSIKS,0,1,0,0,0,0
76561198077503101,0,1,0,1,0,0
76561198025210935,0,0,0,0,0,1
76561198035934202,0,0,0,1,0,0
76561198073855431,0,0,0,1,0,1
headshotboom,0,0,0,1,0,0
Duckintins,0,0,1,0,0,0
pun144,0,0,0,1,0,1
actionwalrus,0,0,0,1,0,1
weegeex3,0,0,0,1,0,0
Mr-Timn,0,0,0,1,0,0
76561198006016224,1,0,0,0,0,0
4567cabi,0,0,0,0,0,0
76561198076730267,0,0,0,0,0,0
76561198095152605,0,0,0,0,0,0
ryuosuke,0,0,0,0,0,0
guatemalaaa,0,0,0,0,0,0
76561198082995359,0,0,0,0,0,0
76561198035531441,0,0,0,1,0,0
clivepalrner,0,0,0,0,0,0
76561198017659661,1,0,0,1,0,0
76561197961205196,0,0,0,0,0,0
techdude312,0,0,0,0,0,1
donkaguy,1,0,0,0,0,1
oLdxZ5vt,0,0,0,0,0,1
76561198093869985,1,0,0,0,0,1
76561198102812729,0,0,1,0,0,0
76561198046510911,0,0,1,0,0,0
anuke,0,0,0,0,0,1
76561198091505830,0,1,0,1,0,1
76561198046062143,1,1,0,0,0,0
76561197989083035,0,0,0,0,0,1
brendanNG,0,0,0,0,0,1
AusMikey,0,1,0,1,0,0
zeriora,0,0,0,0,0,1
anonimux,0,0,0,0,0,0
76561198096883786,0,0,0,0,0,0
76561198075061996,0,0,0,0,0,0
76561198076253501,0,1,0,0,0,0
76561198071361811,0,0,0,1,0,0
76561198096743620,1,0,0,0,0,0
76561198070317311,0,0,0,0,0,0
76561198071168480,1,1,0,0,0,0
76561198104984962,0,0,0,0,0,0
ELBIRDO,1,0,0,0,0,0
76561198026825704,0,0,0,0,0,1
nstokesy,1,0,0,0,0,0
76561198069402260,0,0,0,0,0,0
76561198066657942,0,0,0,1,0,1
76561198164396715,0,1,0,0,0,0
soo_nahh,0,0,0,0,0,0
76561198068616590,1,1,0,0,0,0
76561198067487140,1,0,1,0,0,0
76561198099458832,0,0,0,0,0,0
76561198106451606,1,0,0,0,0,1
Campelo,0,0,1,1,1,0
76561198070698382,0,0,0,0,0,0
uncledang,0,0,0,0,0,0
76561198063313709,0,0,0,1,0,0
76561198054904730,0,0,0,0,0,0
76561198056094672,0,0,0,0,0,0
76561198005457360,0,0,0,0,0,0
citrusapple,1,1,0,0,0,0
3eBpA,0,1,0,0,0,0
76561198065424228,1,0,0,1,0,1
ashinators_06,0,0,0,0,0,0
MrJames7,1,0,0,1,0,0
76561198048203900,1,0,0,0,0,0
76561197993703514,0,0,0,0,0,0
TheBabadookDook,1,1,0,0,0,0
76561198101901860,0,0,0,0,0,1
76561198096883786,0,0,0,0,0,1
pigeonzilla,1,1,0,0,0,0
qwazyoxyphi,0,1,0,0,0,0
76561198088847643,1,1,0,0,0,0
Myth3,0,0,0,0,0,0
76561198094040277,0,0,0,0,0,0
76561198071100925,0,0,0,0,0,0
Array71,0,0,0,0,0,0
76561198069550616,1,1,0,1,0,1
spez95,1,1,0,0,0,0
laydback,0,0,0,1,0,0
76561198064958579,1,0,0,0,0,0
76561198044952520,0,0,0,1,0,0
weijie10991,0,0,0,0,0,1
AiCeey,1,0,0,0,0,0
TheDouglas,1,1,0,0,0,0
spideyhero1,1,1,0,0,0,0
PloyNshp,0,0,0,0,0,0
76561198013464950,1,1,0,1,0,1
comquack,0,0,0,0,0,0
TonyMei,1,1,0,0,0,0
minchips,1,0,0,0,0,0
76561198065271610,0,0,0,0,0,0
76561198106052462,0,0,1,0,0,0
FPS-Mike,0,1,0,1,0,0
76561198008536555,1,1,0,0,0,0
djman56,0,0,0,0,0,1
76561198045771759,0,1,0,0,0,0
sgp_drek,0,0,1,1,1,0
76561198092632997,1,0,0,0,0,0
76561198047246195,1,1,0,0,0,0
hazzapage,1,0,0,0,0,0
76561198054748198,0,0,0,0,0,1
76561198093270673,1,0,0,0,0,0
Theglitcher,0,1,0,0,1,1
76561198078848432,1,0,0,0,0,0
76561198054722433,0,0,0,0,0,0
76561198075174685,0,0,0,0,0,0
76561198107034938,0,1,0,0,0,1
76561198066555200,1,1,0,1,0,1
hfoxy,1,1,0,0,0,0
Synn1283719,1,0,0,0,0,0
76561198045849514,0,0,0,1,0,0
wyrwus,0,0,0,0,0,0
76561198011743390,0,0,0,0,0,0
zjaerya135,1,0,0,0,0,0
76561198073406024,0,0,0,1,1,1
76561198043583002,1,1,0,0,0,1
lankyy,0,0,0,0,0,0
76561198086724424,0,0,0,0,0,0
76561198116736247,0,0,0,0,0,1
76561198128744844,1,1,0,0,0,0
76561198068479218,0,0,0,0,0,1
Berber-99,0,0,0,0,0,1
76561198077591709,0,0,0,0,0,0
lifebetterer,0,0,0,0,0,1
ImTheSloth,0,0,0,0,0,1
76561198033923758,0,0,0,0,0,0
ilovecakez,0,0,0,0,0,0
76561198089385292,0,0,0,0,0,0
harman8r,1,0,0,0,0,0
PunkedFlip,1,1,0,1,0,0
vBrowny23,0,1,0,0,0,1
DONTFUCKINGCLICKTHIS,0,0,0,0,0,0
hobostan,0,0,0,0,0,0
Jose_Demp,1,1,0,0,0,0
76561198082391344,1,1,0,0,0,0
76561198018138686,1,1,0,0,0,0
76561198057389997,0,0,0,0,0,0
yogspod,0,1,0,0,0,0
76561198067456747,1,0,0,0,0,0
sTmated,0,1,0,0,0,0
76561198076370255,1,0,0,1,0,1
76561198060124346,0,0,0,0,0,0
76561198070315347,1,0,0,0,0,1
pepoones,1,1,0,0,0,1
toroloco10,0,0,0,0,0,1
76561198106081923,1,1,0,0,0,0
TehTotalPwnage,1,1,0,0,0,0
76561198069487879,1,1,0,0,0,0
theuglybarnacle,1,1,0,0,0,0
76561198079245701,1,0,0,0,0,0
76561198071343311,0,1,0,0,0,1
matoom3536,1,0,0,1,0,0
76561198078896873,0,1,0,1,0,1
76561198046418559,1,0,0,0,0,0
76561198043753683,1,0,0,0,0,1
76561198076480574,0,0,0,1,0,1
76561198060098197,0,0,0,1,0,0
76561198086688854,0,1,0,1,0,1
76561198097221179,0,0,0,0,0,0
dontdisturbthecoffee,1,0,0,0,0,0
76561198087244079,0,0,0,0,0,0
76561198065119565,0,0,0,0,0,1
76561198083707526,0,0,0,0,0,0
76561198039290125,1,1,0,1,0,0
HNSNGIRAFFE,0,0,0,1,0,0
76561198093472377,0,0,0,0,0,0
General_Fish,1,1,0,0,0,0
76561198084794434,1,1,1,1,1,1
76561198052911679,0,0,0,0,0,0
Siilan,0,0,0,1,0,0
76561198156282807,1,0,0,0,0,0
stressedout123,0,1,0,0,0,0
76561198037623962,0,0,0,0,0,0
76561198068345592,0,0,0,0,0,0
76561198053174645,0,0,0,0,0,0
UNTITLEDJASRITHFREGSEXYNEIL6969,0,0,0,0,0,0
76561198092306325,0,0,0,0,0,0
FuckAlex,0,0,0,0,0,0
76561198091056154,0,0,0,0,0,0
76561197976652491,0,0,0,0,0,0
76561198084850422,0,0,0,1,0,1
76561198049063720,1,1,0,0,0,0
76561198089053903,1,1,0,0,0,0
gazbby,1,1,0,0,0,0
76561198083238754,1,1,0,0,0,1
76561198100326818,0,0,0,0,0,1
76561198061057945,0,0,0,1,0,0
chumlee0409,0,0,0,1,0,1
arctictf,1,1,0,0,0,1
76561198061973021,0,0,0,0,0,0
76561198074848495,1,0,0,0,0,0
76561198072623395,0,0,0,0,0,1
76561198039898586,0,0,0,0,0,1
76561198002548772,0,0,0,1,0,0
76561198049270433,1,0,0,0,0,0
mati-_-,0,0,0,0,0,0
76561198070985210,0,1,0,0,0,0
iBreakernoaccount,0,0,0,0,0,0
76561198020940001,1,1,1,0,0,1
Yodachrono,0,1,0,0,0,0
76561198050190128,1,1,0,1,0,1
amalhabruna,0,0,0,1,0,0
meboyrock,0,0,0,0,0,0
76561198097472951,0,0,0,0,0,0
Mizuotoshi,0,0,0,0,0,0
76561198093072064,0,0,0,1,0,0
76561198062417966,0,0,0,1,0,0
7736gz,0,0,0,1,0,0
76561197961747465,0,0,0,1,0,0
76561198072031386,0,0,0,0,0,0
76561198043276490,0,0,0,0,0,0
76561198071500702,1,0,0,0,0,0
76561198092342174,1,0,0,0,0,0
thealdenvg,1,0,0,0,0,0
ectopuddingg,0,0,0,0,0,0
Tvig72,0,0,0,0,0,0
Newjuls,0,1,0,1,0,0
76561198094372852,1,0,0,0,0,0
76561198051796196,0,0,0,0,0,0
76561198063381559,0,0,0,0,0,1
76561198070022613,0,0,0,0,0,0
76561198061498069,1,0,0,0,0,0
76561198068596694,1,1,0,0,0,0
76561198079318392,0,1,0,0,0,1
bpales,0,1,0,0,0,1
76561198093668565,0,1,0,0,0,1
76561198066440524,0,1,0,0,0,1
76561198093381601,0,0,0,0,0,0
76561198072115523,1,0,0,0,0,1
76561198066611105,0,0,0,1,0,1
95758,0,0,0,1,0,0
76561198070107108,0,0,0,0,0,1
Monazthespaz,0,1,0,0,0,0
76561198068652660,0,0,0,1,0,1
76561197990934286,0,1,0,0,0,0
Loge4165,1,0,0,0,0,0
76561198069140990,1,0,0,0,0,0
76561198064758696,0,1,0,0,0,0
76561198100772096,0,1,0,0,0,0
76561198057908433,0,0,0,1,0,0
Bulbazor_,0,0,0,0,0,0
SirDoober,0,0,0,0,0,0
76561198093545608,0,0,0,0,0,0
Nishanji,0,0,0,0,0,0
badassninja69,0,0,0,0,0,0
jayalx2,1,0,0,0,0,0
76561197966217495,1,0,0,0,0,0
ExcuseMyLag,0,0,0,1,0,1
TheEvilestMonkey,1,1,0,0,0,0
76561198151645088,0,0,1,1,0,0
76561198065957061,0,1,0,0,0,0
76561197993494697,0,1,0,0,0,0
Jonoe123,1,1,0,0,0,0
76561198071856249,0,0,0,1,0,1
renegade_sock,0,0,0,0,0,0
76561198060122780,1,0,0,0,0,0
76561198036349629,0,0,0,0,0,0
76561198039574869,0,1,1,1,0,0
76561198069829336,1,0,0,0,0,0
SleazySpider,0,1,0,0,0,0
Purple_Purgatory,1,0,0,0,0,0
Bevthix,1,0,0,0,0,1
76561198097791849,0,1,0,0,0,0
76561198083972463,0,0,0,0,0,0
76561198067265084,0,1,0,0,0,1
fekoffucomunist,1,1,0,1,0,1
76561198110711874,1,0,0,0,0,0
worldtradecentre,0,1,0,0,0,0
76561198080075902,0,1,0,0,0,0
76561198065322874,1,0,0,0,0,0
fsociety_00,1,0,0,0,0,0
JesseIsGodd,1,0,0,0,0,0
76561198089287567,0,1,0,0,0,0
345236261,1,1,0,0,0,0
Jabbawoki,1,0,0,0,0,0
76561198025298197,0,0,0,0,0,0
76561198117210365,0,0,0,1,0,0
gakonami-uram,0,1,0,0,0,0
jcoon,1,0,0,0,0,0
76561198036187281,0,0,0,0,0,0
76561198013496046,0,0,0,0,0,0
76561198119915595,1,0,0,0,0,0
2v1meyoucheekyscrub,1,0,0,0,0,0
HughMyFriend,1,1,0,0,0,0
76561198043631496,1,0,0,0,0,0
76561198048504980,0,0,0,0,0,0
76561198062768975,1,0,0,0,0,0
76561198090196446,0,0,0,1,0,0
76561198100321034,1,1,0,0,0,0
76561198066903977,1,1,0,1,0,1
76561198165122214,1,1,0,0,0,0
76561198095091743,1,1,1,1,0,0
76561198073171613,0,0,0,0,0,1
76561198071899986,0,0,0,0,0,0
daszero,1,0,0,0,0,1
76561197980714285,0,0,0,0,0,1
mitchbigd,1,0,0,0,0,1
zOOyOrK187,1,0,0,0,0,1
76561197983046427,1,0,0,1,0,0
SpikeyKun,0,0,0,1,0,0
turtle_jr16,1,0,0,0,0,0
Toxix4,0,1,0,0,0,0
76561198074830310,0,0,0,0,0,0
76561198089480776,0,0,0,0,0,0
flippy12343,0,0,0,1,0,0
76561198058104074,0,0,0,1,0,0
76561198163215681,0,0,0,1,0,0
76561198007373414,0,0,0,0,0,0
76561198068469404,0,0,0,1,0,0
huezeraxxt,1,0,0,0,0,0
76561198028608367,1,0,0,1,0,1
TheDucktor,0,0,0,1,0,0
76561198065697781,1,0,0,0,0,0
chrystianrock4,0,1,0,0,0,0
76561198100173979,1,0,0,0,0,0
autobot1995,0,1,0,0,0,0
stryder1012,1,1,0,0,0,0
76561198094566270,1,0,0,0,0,0
76561197990860005,0,0,0,0,0,0
76561198075315235,0,0,0,0,0,0
Caveknight5,0,0,0,1,0,0
76561198026576077,0,0,0,0,1,0
76561198087148936,0,0,0,1,0,0
76561198095371105,0,1,0,0,0,0
mlgfolkie,1,0,0,0,0,1
76561198055905422,1,0,0,1,0,0
and0s,1,0,0,1,0,0
76561198085890222,0,0,0,0,0,1
76561198049385710,0,0,0,0,0,1
MrPolkisa,0,0,0,0,0,1
leaveafuckingcommentbeforeadding,0,0,0,0,0,1
theoretical_xp,0,0,0,0,0,0
76561198037212970,0,0,0,0,0,0
moomooandu,0,1,1,1,1,0
76561198057104797,1,1,0,0,0,0
76561198080385420,0,0,0,1,1,1
76561198067018679,0,0,0,0,0,1
76561198070628101,0,1,0,0,0,0
Yuriss,0,0,0,0,0,0
76561197963420680,0,0,0,0,0,0
76561198059282552,1,0,0,0,0,0
9dead,0,0,0,1,0,0
76561198093180940,0,0,0,0,0,0
76561198080074619,0,0,0,0,0,0
roflan8er,1,0,0,0,0,1
loquenderox9922,0,0,0,0,0,0
76561198026409973,0,0,0,0,0,0
hfeygugbuhg,0,0,0,1,1,1
I_LOVE_CAT,0,0,0,1,0,1
moonxjul15,1,0,0,0,0,0
76561198070180757,1,0,0,0,0,0
brainlesspoop,0,0,1,0,0,0
76561198085577690,0,0,0,0,0,0
76561198106334357,0,0,0,0,0,0
76561198098262365,0,0,0,0,0,0
76561198053883052,0,0,0,1,1,0
76561198068553966,0,0,0,0,0,0
cj_165,0,0,0,0,0,0
76561198086641380,0,0,0,0,0,1
76561198055590846,0,0,0,0,0,0
76561198062935320,1,0,0,0,0,0
chris1ldb,0,1,0,0,0,0
10936543792,0,0,0,0,0,1
cuckox,0,0,0,1,0,1
76561198054783049,0,0,0,0,0,0
savegamereview,1,0,0,1,0,1
76561198058607052,0,0,0,0,0,1
meusovo,1,0,0,0,0,0
420blazedondaweedguyz,1,0,0,0,0,0
76561198041356854,1,0,0,0,0,0
rhys126,0,0,0,0,0,0
76561197965316820,0,0,0,0,0,1
76561198070262545,0,0,0,1,0,0
76561198049043977,0,0,0,1,0,0
76561198079137635,0,0,0,1,0,0
76561198051497945,0,0,0,1,0,0
xXSeenNussXx,0,0,0,0,1,1
76561198058135038,0,0,0,0,0,1
76561198067385470,0,0,0,0,0,1
76561198068109588,1,1,0,0,0,0
76561198101793746,0,1,0,0,0,0
76561197969599867,1,0,0,0,0,0
76561198128089936,1,1,0,0,0,0
jarjarjake,0,0,0,0,0,1
VegetaSenpai,0,1,0,0,0,0
76561198075021711,0,1,0,0,0,1
76561198073305484,1,0,0,0,0,0
Shaunest,0,0,0,0,0,0
76561198032962825,1,1,0,0,0,0
76561198044952536,0,0,0,0,0,1
VortexZone,0,0,0,0,0,0
76561197976455887,0,0,0,0,0,0
thetoaste,1,0,0,0,0,1
marbleschu,0,0,0,0,0,0
76561198091299437,0,0,0,0,0,1
76561198083333181,0,0,0,0,0,0
Aisterix,0,1,0,0,0,0
76561198043250125,0,0,0,0,0,0
76561198211853979,1,0,0,0,0,0
silentmelody,0,0,0,1,0,0
ocillating,0,1,0,0,0,0
76561198062784640,0,0,0,0,0,0
76561198078173866,0,0,0,1,0,0
mfw1234,1,1,0,0,0,0
76561198025885333,1,0,0,0,0,0
76561198066150165,1,1,1,1,1,1
76561198044306796,1,0,0,0,0,0
76561198085170588,0,1,0,0,0,0
76561198006603509,0,0,0,0,0,0
76561198091688751,0,1,0,0,0,0
glarelol,1,0,0,0,0,0
76561198007407713,0,1,0,0,0,0
Owned7,1,0,0,0,0,0
teh_pwnerer_7,0,0,0,1,0,1
76561198099374415,0,1,0,0,0,1
Boomblasty,0,1,0,0,0,1
76561198070450889,0,0,1,0,0,0
76561198067841857,0,0,0,1,0,0
WaFelekPL,1,1,0,0,0,1
76561198095359823,0,1,0,0,0,0
zomeroxd,0,1,0,0,0,0
76561198094403719,1,0,0,0,0,0
76561198038446273,0,0,0,0,0,1
TheElmoDrop,0,0,0,0,0,0
76561198060927588,1,0,0,0,0,0
76561198073363128,1,0,0,0,0,0
76561198018687575,0,0,0,0,0,1
DeathnoteM,0,0,0,0,0,0
76561198045009021,1,0,0,0,0,0
76561198068879608,0,1,0,0,0,0
76561198064480735,0,0,0,0,0,0
76561198100395356,1,0,0,0,0,1
420smokeweed,0,0,0,0,0,0
69madman,0,1,0,0,0,0
76561198090446169,1,0,0,0,0,0
arivald,0,0,0,0,0,0
76561198006585818,1,0,0,0,0,0
76561198068976644,0,1,0,0,0,0
76561198022005641,0,0,1,0,0,0
xVEGETAx,1,0,0,0,0,0
KillShot2285,1,0,0,0,0,0
76561197971494584,1,0,0,0,1,0
76561198028908163,1,0,0,0,0,1
76561198070162481,0,0,0,0,0,0
76561198045953158,0,0,0,0,0,0
Commodore_HP,1,0,0,0,0,0
76561198284902041,1,0,0,0,0,0
76561198073679136,0,0,0,0,0,0
76561198061119963,0,0,0,0,0,0
76561198031662654,1,1,0,1,0,1
4200769711,0,0,0,0,0,1
76561198064383466,0,0,0,1,1,1
